case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,weak_row_structure_feature_rows,weak_row_structure_feature_rank,weak_row_structure_feature_condition,weak_row_structure_direction_count,weak_row_structure_feature_norm,source_jacobian_feature_used,active_velocity_feature_used,cross_gram_feature_used,hadamard_feature_used,commutator_feature_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,weak_row_structure_projected_correction_norm,weak_row_structure_correction_residual_norm,weak_row_structure_correction_relative_residual,max_weak_row_structure_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,weak_row_structure_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",1,24,8,16,24,16,256,56,3.4694786618654543e+04,256,3.3222044115654137e-01,True,True,False,True,False,False,8,132,24,28,4,8.6529322206016116e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544363e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,4.8653412524758282e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,272,64,1.8925283256391648e+05,272,4.0137725921534528e+00,True,True,False,True,False,False,8,132,24,28,4,8.6529322206018071e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170541076e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.7979074719545776e-14,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,256,0,inf,256,2.6012842444317282e-17,True,True,True,True,False,False,8,132,24,28,4,8.6529322205997642e+02,3.7137778489504708e-01,3.6458407253839792e-01,2.5740023170544207e-01,2.5819888974716110e-01,7.0820123311878258e-01,9.9213015521046355e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,6.9518767628129623e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,256,54,5.0789907726909034e+04,256,6.4854269490012539e-01,True,True,False,False,True,False,8,132,24,29,5,2.3030871141965249e+03,3.7137778489504708e-01,3.6458407253839792e-01,2.3733770456074063e-01,2.7675324739291113e-01,7.5909308233360506e-01,9.9213015521046355e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,4.6769570183645185e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,272,62,3.3839305453186382e+04,272,4.0522348928842113e+00,True,True,False,False,True,False,8,132,24,29,5,2.3030871141971270e+03,3.7137778489504708e-01,3.6458407253839792e-01,2.3733770456073994e-01,2.7675324739291113e-01,7.5909308233360506e-01,9.9213015521046355e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,1.1197964385138956e-14,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",6,24,8,16,24,16,16,0,inf,16,1.3587508383164378e-15,True,True,True,False,False,False,8,132,24,32,8,3.1711411704475360e+09,3.7137778489504708e-01,3.6458407253007830e-01,7.5156070750585363e-03,3.6450660020486692e-01,9.9978750491025636e-01,9.9999711519671741e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",6,24,8,16,24,16,256,56,3.4694786618654543e+04,256,3.3222044115654137e-01,True,True,False,True,False,False,8,132,24,28,4,8.6529322206001257e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169366172e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,5.2165974855378296e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,272,64,1.8925283256391648e+05,272,4.0137725921534528e+00,True,True,False,True,False,False,8,132,24,28,4,8.6529322206038307e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169363146e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.9185652429561671e-14,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,256,0,inf,256,2.6012842444317282e-17,True,True,True,True,False,False,8,132,24,28,4,8.6529322205984010e+02,3.7137778489504708e-01,3.6458407253007830e-01,2.5740023169367693e-01,2.5819888974716110e-01,7.0820123313494343e-01,9.9213015521280012e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,6.2708103811611494e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,256,54,5.0789907726909034e+04,256,6.4854269490012539e-01,True,True,False,False,True,False,8,132,24,29,5,2.3030871141965631e+03,3.7137778489504708e-01,3.6458407253007830e-01,2.3733770454796008e-01,2.7675324739291113e-01,7.5909308235092721e-01,9.9213015521280012e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,4.3474780930018774e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_stage_scalar_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,272,62,3.3839305453186382e+04,272,4.0522348928842113e+00,True,True,False,False,True,False,8,132,24,29,5,2.3030871141968801e+03,3.7137778489504708e-01,3.6458407253007830e-01,2.3733770454796096e-01,2.7675324739291113e-01,7.5909308235092721e-01,9.9213015521280012e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,1.0027856860045118e-14,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",1,24,8,16,24,16,16,0,inf,16,1.3587508383164378e-15,True,True,True,False,False,False,8,132,24,32,8,3.1711498119636879e+09,3.7137778489504708e-01,3.6654316047024932e-01,3.8585319677413993e-02,3.6450660020486692e-01,9.9444387323236472e-01,9.9999711519683743e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",1,24,8,16,24,16,256,56,3.4694786618654543e+04,256,3.3222044115654137e-01,True,True,False,True,False,False,8,132,24,28,4,8.6529372712112593e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020038544e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,4.3986508329194342e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,272,64,1.8925283256391648e+05,272,4.0137725921534528e+00,True,True,False,True,False,False,8,132,24,28,4,8.6529372712137899e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020035336e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.6608092348367392e-14,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,256,0,inf,256,2.6012842444317282e-17,True,True,True,True,False,False,8,132,24,28,4,8.6529372712129782e+02,3.7137778489504708e-01,3.6654316047024932e-01,2.6016768020039366e-01,2.5819888974716110e-01,7.0441606226101705e-01,9.9213015521287706e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,4.5887311601213313e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,256,54,5.0789907726909034e+04,256,6.4854269490012539e-01,True,True,False,False,True,False,8,132,24,29,5,2.3030918761623798e+03,3.7137778489504708e-01,3.6654316047024932e-01,2.4033628220681816e-01,2.7675324739291113e-01,7.5503590637963613e-01,9.9213015521287706e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,4.3269815711968705e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,272,62,3.3839305453186382e+04,272,4.0522348928842113e+00,True,True,False,False,True,False,8,132,24,29,5,2.3030918761620801e+03,3.7137778489504708e-01,3.6654316047024932e-01,2.4033628220682365e-01,2.7675324739291113e-01,7.5503590637963613e-01,9.9213015521287706e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,8.7404532272821609e-15,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",6,24,8,16,24,16,16,0,inf,16,1.3587508383164378e-15,True,True,True,False,False,False,8,132,24,32,8,3.1711420931115990e+09,3.7137778489504708e-01,3.6492988180991714e-01,1.7571483855651153e-02,3.6450660020486692e-01,9.9884010154786196e-01,9.9999711519659584e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",6,24,8,16,24,16,256,56,3.4694786618654543e+04,256,3.3222044115654137e-01,True,True,False,True,False,False,8,132,24,28,4,8.6529331986059185e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586896548e-01,2.5819888974716138e-01,7.0753013830106337e-01,9.9213015521196113e-01,2.5819888974716138e-01,6.9524592005450581e-01,9.9023103246073607e-01,4.5141363299054103e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,272,64,1.8925283256391648e+05,272,4.0137725921534528e+00,True,True,False,True,False,False,8,132,24,28,4,8.6529331986121394e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586892252e-01,2.5819888974716110e-01,7.0753013830106259e-01,9.9213015521196113e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.5588281427725179e-14,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,256,0,inf,256,2.6012842444317282e-17,True,True,True,True,False,False,8,132,24,28,4,8.6529331986065358e+02,3.7137778489504708e-01,3.6492988180991714e-01,2.5788980586897897e-01,2.5819888974716138e-01,7.0753013830106337e-01,9.9213015521196113e-01,2.5819888974716138e-01,6.9524592005450581e-01,9.9023103246073607e-01,6.4464475804316293e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,256,54,5.0789907726909034e+04,256,6.4854269490012539e-01,True,True,False,False,True,False,8,132,24,29,5,2.3030873099472315e+03,3.7137778489504708e-01,3.6492988180991714e-01,2.3786857441721465e-01,2.7675324739291135e-01,7.5837376216032970e-01,9.9213015521196113e-01,2.7675324739291135e-01,7.4520679116852129e-01,9.9023103246073607e-01,4.0598785148529385e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
